id,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
18769,157477,0.170513916,0.65591031,0.953084181,,8,,-5.205074626,1,0.039418653,98.7523698,3,0.603856092,0
18770,209059,0.418537848,,1.001974543,0.002364354,0,0.395280969,-5.402110785,0,0.082451551,101.461045,4,0.95807946,0
18771,192317,0.145707919,0.727399119,0.882888943,0.00089644,0,0.263786061,-5.121782035,0,0.042056588,121.4916808,3,0.414584077,0
18772,200569,0.06558437,0.207283566,0.844947787,,7,0.143932216,-5.154366975,0,0.058330078,183.847637,4,0.438241772,0
18773,149665,0.755732687,0.815468785,0.401864816,0.003954654,10,0.087834352,,1,0.069615007,146.1607397,3,0.516406796,0
18774,208101,0.502775767,0.605128836,0.563480885,0.000918956,9,0.155198251,-4.94500831,0,0.144645231,181.3610214,4,0.411457847,0
18775,148090,0.172681219,0.608326929,0.955508168,0.001998447,6,0.106096972,-3.044405647,0,0.120498928,111.2382216,4,0.456716483,0
18776,245284,0.926887709,0.287107662,0.195937052,0.276708354,1,0.115508766,-11.02032569,0,0.100758704,127.9687581,3,0.185840116,1
18777,218668,,0.710757383,0.98881537,0.001890574,6,0.074067372,-3.340694526,0,0.16075789,146.2905542,3,0.571483531,0
18778,169233,0.112086308,,0.952240045,6.02E-05,6,0.182065381,-3.206521548,0,0.260846386,126.5961143,3,0.662663446,0
18779,146523,0.178302249,0.669382303,,0.003632669,,0.169640872,,0,0.054204576,107.6888087,4,0.750801574,0
18780,168084,0.02405397,0.315400827,0.857763467,0.001862803,0,,,0,0.044566035,172.0264431,3,0.762274102,0
18781,140178,1.023773785,0.378078583,0.192682958,0.005506029,,,-19.19533513,0,0.039010762,88.46551363,3,0.483005544,0
18782,186877,0.07739078,0.426376864,0.937540648,0.003190737,0,0.126035926,-6.945930115,1,0.034123136,183.8866636,3,0.377650281,1
18783,223608,0.947497174,0.386754334,0.48587066,0.003335894,7,0.100110767,-14.30945798,1,0.041963878,103.5392256,3,0.693500316,1
18784,206116,0.690457429,0.332258199,0.455650403,0.878291971,2,,,0,0.038018053,154.7464028,3,0.12886446,0
18785,175850,0.401115564,0.869090598,0.723595328,0.003109964,9,0.189581275,,0,0.21131558,139.8584187,4,0.665302246,0
18786,167227,0.680845419,0.599296951,0.782853227,0.000646177,1,0.096100825,-9.035748988,0,0.046004305,102.8260176,3,0.980029439,1
18787,,,0.862777903,0.593808589,0.000148784,10,0.116540386,-5.688847438,0,0.237197189,120.0746525,4,0.737979864,1
18788,204324,0.164045434,0.669949059,0.700282169,0.002713848,6,,-3.990973482,0,0.116308797,147.4665389,4,0.649637895,0
18789,162706,0.078388017,0.471716279,0.593505953,0.001289997,,0.410158786,,0,0.105743067,77.52489575,4,0.896208368,0
18790,,0.14440311,0.675619979,0.862259942,,7,0.165969194,,0,0.028665189,118.7056477,3,0.854642896,1
18791,222130,0.014311315,0.610912574,,0.039180053,5,0.0882948,-9.851222895,0,0.036894015,92.00718961,3,0.555617225,1
18792,62428,0.957329898,,0.322282505,1.036928136,2,0.138689886,-23.17886591,0,0.054176288,90.69974678,3,0.226947313,1
18793,198031,0.044559381,0.8652335,0.837212901,0.000764402,,0.530543946,,0,0.048953157,97.93291409,4,0.974408488,0
18794,113831,0.36750566,,,0.693660836,0,0.206076595,-8.61199135,0,0.189415577,155.6011794,3,0.65634789,1
18795,167706,0.837826854,0.705218624,0.658092267,-1.78E-05,10,0.124005346,-7.340872129,0,0.092197703,153.9534467,3,0.448279959,0
18796,156231,0.072086747,0.719880345,0.971085498,0.000928461,8,0.384855918,-3.054057125,0,0.093813843,157.2084554,4,0.813746481,0
18797,167277,,0.494852206,0.479880017,,2,0.160559081,-10.21521823,0,0.034501811,128.3110479,3,0.324441644,0
18798,185441,0.013518903,0.714829499,0.360573627,0.000322974,4,0.12386856,-8.100934382,1,0.090355199,126.8784251,4,0.539504669,1
18799,207121,0.279253821,0.713643183,0.852072501,0.004232238,3,0.114123139,-6.666877775,0,0.03714083,136.9896354,4,0.549608831,0
18800,205426,,0.683427587,0.916145341,0.001748508,5,0.183201382,-5.462082573,0,0.214986171,126.1322379,4,0.588979113,1
18801,125718,0.145602297,0.421295083,0.834779864,0.002438175,10,0.216125455,-7.31409807,0,0.091008011,100.7050436,4,0.821249884,1
18802,194783,0.025034642,,0.838020287,0.001704638,8,0.588524817,-5.785786536,0,0.039833506,113.0451611,4,0.804028291,1
18803,178084,0.070636364,0.657628621,0.774664727,0.001259622,5,0.112511777,-9.592216791,0,0.112195862,79.63915867,3,0.989903777,0
18804,184759,0.401769406,0.837400434,0.843055999,0.001607263,,0.080572231,-4.471754056,0,0.03419154,93.96526496,3,0.755188347,0
18805,221120,0.338626943,0.670881565,0.902120145,0.002287241,,0.170879854,-4.488244175,0,0.039153025,100.2847757,4,0.466179664,1
18806,171982,0.011237937,0.830626273,0.652189833,0.002300114,1,0.187902527,-6.152022992,0,0.059448082,111.2283177,4,0.70761616,1
18807,139123,,0.598281265,,0.004063587,6,0.0942222,-13.51472215,0,0.035207589,87.67034768,3,0.444503411,0
18808,184435,0.603754272,0.508046775,0.682928645,0.001374637,4,0.121701701,-7.717972193,0,0.025403902,88.86324331,3,0.447594941,1
18809,182619,0.032362784,,0.764568665,0.000888897,9,0.098318895,-3.849448365,0,0.036322769,128.3014972,4,0.675120285,1
18810,200427,,0.491108872,0.905457687,0.00102723,8,,-5.438893876,0,0.072863192,147.6184817,3,0.488041489,0
18811,232585,0.594475051,0.859427698,0.661206948,0.000741266,8,0.107946414,-7.071041095,0,0.030529103,93.35971867,3,0.946921053,1
18812,190859,0.013181777,0.56391963,0.637526158,9.07E-05,1,0.132123337,,1,0.03137559,93.71917843,3,0.632930855,1
18813,175903,0.15826754,0.771910977,0.450692503,0.000707253,,0.100538227,-6.258563384,1,0.07940499,100.7969097,4,0.566351258,0
18814,198178,,0.488230222,0.828440892,0.002439314,8,,-5.264615472,0,0.045280304,96.07383054,3,0.508718211,0
18815,161144,0.429355452,0.784622835,0.662850599,0.000857522,6,0.12510115,-9.380997044,1,0.032583907,102.7840403,4,0.372061972,0
18816,,0.17177861,0.739952702,0.857579184,0.001548215,,0.082194415,-4.959611227,0,0.020484147,98.91747848,3,0.698107609,0
18817,51625,0.946274879,0.285114297,0.232148394,0.004876995,6,0.118480722,-10.55247107,0,0.074360699,94.31549822,3,0.143591081,0
18818,,0.369529199,,0.585717964,,8,0.138248736,-6.725148654,0,0.252568832,105.7625114,3,0.659848444,1
18819,258050,0.071203272,0.665217223,0.872328326,0.001936759,,0.136348107,-3.718559732,0,0.055454912,152.1596579,4,0.789043472,0
18820,209129,0.144261701,0.81604301,0.626325634,0.018364323,8,0.11027305,-9.360504111,0,0.039169255,102.760961,4,0.311719732,1
18821,153259,0.761080968,0.748831084,0.380515625,0.00221271,8,0.208505935,-10.63509518,0,0.084435754,145.7390372,3,0.411231102,0
18822,180705,0.087192173,0.269743309,0.853129878,-0.001130052,,0.122684613,-4.986240098,0,0.136600033,169.4192032,4,0.330651715,1
18823,196999,0.599439787,0.262675035,0.648577071,0.942402549,7,0.099230268,-10.20597977,1,0.066494405,80.50010083,4,0.146507247,0
18824,172191,0.052505657,0.68626255,0.737490256,0.001132995,1,0.089948156,-3.808372817,0,0.053061867,115.7698869,3,0.61320001,1
18825,261015,0.49142474,0.666068494,0.705565067,-3.23E-05,9,0.139101776,-3.519106452,1,0.128408328,102.9707026,3,0.64530176,0
18826,140921,0.128162129,0.823983475,0.888979534,0.002719679,10,0.139807389,,1,0.060376572,120.6574659,4,0.761830317,1
18827,260738,0.01788223,0.914235845,0.630176399,0.033985146,,0.075764919,-7.810392542,1,0.048554763,121.9679472,4,0.917348126,0
18828,166806,0.049781602,0.8607023,,0.003927017,3,0.083653909,-6.030536226,0,0.234994777,142.3770436,3,0.737965188,1
18829,219902,0.731020718,0.472021822,,8.30E-05,5,0.185431873,-9.075596011,1,0.039059375,199.0428417,4,0.643668175,0
18830,163012,0.004062653,0.349840235,0.895878914,0.000891493,4,,-7.273941651,0,0.057281213,106.3232944,3,0.634377369,0
18831,137549,0.252735641,0.691928994,0.642745548,0.002946327,4,0.219730271,-8.936187801,0,0.062468095,118.5088909,4,0.511934341,0
18832,226060,0.759009618,0.559970268,0.5589415,0.001456596,10,0.197163376,-6.855847252,0,0.058228651,84.8650421,4,0.523065068,1
18833,205687,0.90700931,,0.511927386,0.00448121,2,0.157556844,-9.975392158,1,0.054236468,77.77369082,3,0.412994999,0
18834,,,0.439932183,0.571637457,0.004659548,2,,-12.24094209,1,0.036677062,132.2155326,3,0.115997481,1
18835,,0.548340344,0.234388012,0.534678735,0.001050995,2,0.111500781,-6.301514016,1,0.372815497,157.1267272,3,0.857419291,0
18836,226590,0.287162872,0.863272701,0.834910608,4.01E-05,8,0.106260726,-5.445110053,0,0.034885785,102.1608276,3,0.54550119,1
18837,232012,0.083269089,0.717164278,0.728079381,0.000178432,1,0.654442248,-5.326517043,0,0.061410514,116.9538227,3,0.677141524,0
18838,111807,,0.718987582,0.45086141,,,0.164699726,-9.978283677,0,0.067235073,144.689195,3,0.148272392,0
18839,258253,0.378808403,0.597116176,0.49980135,,5,0.098288436,-4.756905513,1,0.053579142,105.9091032,4,0.717608914,0
18840,160291,0.068176247,,0.903309594,0.002436593,6,,-3.030451188,0,0.098806098,122.8355432,4,0.359188012,0
18841,150650,,0.849834585,0.761692588,0.002131887,6,0.149104027,-6.675217583,0,0.0547294,124.7978394,3,0.382564724,0
18842,171207,0.968634517,0.234589689,0.37804756,0.005922508,2,0.188851453,-13.89189899,0,0.032294953,79.65272173,3,0.163665888,1
18843,92244,,0.741915574,0.320774706,,10,,-12.14544352,0,0.04708749,102.515608,3,0.562205888,0
18844,162075,0.215367189,0.656816001,0.913021598,0.003605469,8,0.519686165,-11.94923383,0,0.071803298,100.8732595,4,0.565424979,0
18845,185562,0.006996791,0.653202934,0.903257242,-0.000363559,6,0.075586226,-4.831277409,0,0.150062633,111.3230203,4,0.532625912,0
18846,,0.007089845,0.698233078,0.57085444,0.00129335,6,0.117454724,-6.441255827,0,0.372910374,85.67244432,3,0.082032035,0
18847,187350,0.120004465,0.712638656,0.932730097,0.00224484,6,0.099101553,-4.672991793,1,0.175807121,125.4164581,3,0.643882086,1
18848,236595,0.003737997,,0.913804499,0.000638368,1,0.219596318,,1,0.044519576,98.16824421,3,0.35922546,1
18849,126444,0.657680413,0.330651667,0.65808584,0.003130047,6,0.213490326,-3.405873796,1,0.040876753,78.43074669,3,0.354193444,0
18850,201817,0.087796022,,0.952718603,,1,,-4.198286605,0,0.135148608,127.1976759,4,0.754832929,0
18851,159300,0.324829886,0.837821476,0.592975142,0.004332521,8,0.350130734,-7.780497227,0,0.293697416,101.2619268,3,0.912507115,1
18852,370252,0.005186567,0.211340799,0.956927058,0.000854764,6,0.825000206,-2.028591576,0,0.034447725,177.8069167,3,0.191832245,0
18853,138330,0.023751957,0.74430368,0.920510581,0.003463622,8,0.576757004,-6.105442674,0,0.032685244,107.7999741,3,0.947045956,0
18854,169518,0.32378005,0.404326945,0.742175436,0.001155607,0,0.071645047,-8.866381639,0,0.147164647,104.5813639,4,0.62906202,0
18855,218298,,0.495186059,0.88403503,0.001508172,5,,-4.276977906,0,0.062399535,119.6634507,4,0.811988546,0
18856,305196,0.005734291,0.379272314,0.874289555,0.002662519,6,0.116771519,-7.354768097,1,0.199995406,145.8678284,4,0.689515057,0
18857,136076,0.040855568,,0.573803323,0.001423823,10,0.147976008,-10.80020631,0,0.052826147,146.1312292,4,0.413354405,1
18858,237415,0.525507098,0.87969058,0.630048743,,10,,-6.815729385,0,0.116454444,114.7238542,3,0.937781916,1
18859,163468,0.013780389,,0.538094302,0.003577113,0,0.129709834,,0,0.03291513,180.0530826,3,0.133704744,0
18860,179552,0.613385513,,0.594309519,0.003074262,3,0.219945636,,0,0.1054717,111.2124584,3,0.614137067,0
18861,222433,0.017178825,0.512285305,0.965786153,0.001754963,9,0.160030506,-5.343535743,0,0.035061638,142.6038952,4,0.302335666,0
18862,,0.056232728,0.687923794,0.651255285,0.001952538,7,0.089689321,-4.305854467,0,0.086487468,80.20772309,4,0.437877621,0
18863,148142,0.562122627,,0.798806037,-0.0007046,6,0.105258308,-4.191436098,0,0.152169302,94.69318037,3,0.594771371,0
18864,316584,0.010740151,0.736664096,0.65559648,0.002954402,10,0.169017548,,0,0.037049849,117.7309023,4,0.549972193,1
18865,161848,0.011940955,0.650235359,0.983693078,0.002765677,6,0.342892793,-4.073061951,0,0.161032577,117.1745155,3,0.691657268,0
18866,203956,0.003763985,0.370203366,1.002958466,0.000703697,6,0.14926029,-3.961587239,1,0.042518266,127.3428017,3,0.563775569,0
18867,201717,0.049794218,0.284045415,0.936417889,0.003289606,5,0.188056658,-4.493387335,0,0.042692485,118.2839848,4,0.604933999,0
18868,155251,,,,0.003885117,,0.346551156,-5.347163762,0,0.058776319,116.6600356,3,0.625757362,0
18869,,0.606969588,0.726505156,0.437901177,-0.000105646,0,0.103756796,-4.704830423,0,0.067264435,152.2097511,3,0.755025712,0
18870,323981,0.637185122,0.819994379,0.606050013,0.000314065,5,0.186325761,-6.478238993,0,0.14818645,87.09385397,4,0.874912551,1
18871,220851,0.006743103,0.533917463,0.52383185,0.119122634,,0.103686424,-10.0831946,0,0.037770831,119.8538217,3,0.112759767,0
18872,102886,0.016634853,0.42114466,0.310317543,0.895632306,4,0.234427732,-10.00335574,0,0.030767992,77.51232376,3,0.323939079,1
18873,217994,0.094154078,,0.63459954,0.002895839,4,0.064281819,-4.252889225,0,0.034427598,96.02655281,3,0.332310791,0
18874,169372,,,0.645593674,0.000665639,3,0.096978793,-8.7190311,0,0.054454827,68.81690856,4,0.573977569,0
18875,145841,0.890740775,0.538336957,0.432729374,0.003407713,2,0.131006235,-16.33439936,0,0.068295658,85.84945262,3,0.358472427,0
18876,229387,0.088918271,0.699707995,0.712082855,0.001446987,6,0.099673519,-3.542774294,0,0.045297703,116.7443998,4,0.913518988,0
18877,249590,,0.446670344,0.661026355,-0.000250499,7,0.35641022,-2.457905369,1,0.04035222,123.526092,4,0.751191917,0
18878,246701,0.073128012,0.35243369,0.358577965,0.003818201,10,0.245847518,-9.828617784,0,0.058237922,80.54643241,4,0.308968098,0
18879,231479,,0.490537856,0.517411103,0.001366987,2,0.130376562,-7.042685593,1,0.033632385,90.58250123,3,0.23943997,1
18880,99389,0.928223285,,0.301074172,0.989510185,2,0.152171396,-21.98773344,1,0.070670126,94.44284028,3,0.030384835,0
18881,192359,0.018361844,0.257938769,0.923963368,0.002686382,7,,-6.307549239,0,0.046218606,94.37780578,4,0.589700964,0
18882,246347,0.018678049,0.672295615,0.927650585,0.000148221,10,0.179339538,-7.609540511,0,0.159390162,124.6873245,4,0.923985391,0
18883,180327,0.004461583,0.357207065,0.528364057,0.003094951,2,0.181666285,-8.685375173,0,0.050167658,92.06513688,3,0.309723428,1
18884,182059,0.034953663,,0.832240519,0.001934357,7,0.214566884,-3.908887591,0,0.087294651,169.6851566,4,0.30263132,1
18885,164378,0.462287842,0.540088345,,-0.000363046,,0.660603731,-9.459041109,0,0.239339695,115.7250851,3,0.930961128,1
18886,175088,0.889387965,0.835167587,0.606539986,0.00110257,3,0.102216832,-8.835940608,0,0.103383563,132.4115074,4,0.826106442,1
18887,177791,0.070208955,0.811416043,0.571169855,0.001366764,4,,-8.085089437,0,0.375528653,104.1808143,4,0.82873926,1
18888,203916,0.288043344,0.381729232,0.85596872,0.001563029,6,0.241673796,-4.543017269,0,0.028969923,96.82097939,3,0.298647987,0
18889,212359,0.568220654,0.677245796,0.505077248,0.257575469,10,0.125757593,-8.498319595,0,0.344517744,154.0687299,3,0.412926385,0
18890,175998,0.964452796,0.460059154,,0.003326885,7,0.126541086,-12.39114746,0,0.037364753,100.3985645,3,0.726125666,1
18891,164904,0.303340137,0.851121757,0.711375597,0.003811602,,0.267439895,-8.847148243,0,0.268210303,84.24989066,4,0.698065029,0
18892,269653,0.942108868,0.372679776,0.42510339,0.002138245,,0.18879707,-8.330009922,1,0.040096798,126.6393595,2,0.300152957,0
18893,241649,0.67111013,0.351540922,0.784774162,0.004649285,2,0.118739783,-11.69564103,0,0.034781421,153.954895,3,0.447129345,1
18894,151238,0.026225938,0.407640399,0.876386725,0.003501502,6,,-4.99364346,1,0.279795861,115.5051336,4,0.758939578,0
18895,240112,0.004117441,0.268480694,0.904195558,0.113637665,9,0.171568302,-2.904032111,0,0.061377186,91.6823925,3,0.748153099,0
18896,221517,0.113248774,0.733446361,0.852194329,2.51E-05,6,0.157424978,-3.073834517,0,0.052981329,105.9201997,3,0.671265415,0
18897,173570,0.272523366,0.702868423,0.452584003,0.140075631,8,0.235309665,-6.364239172,0,0.03880707,90.93015113,4,0.953250786,0
18898,168897,0.021748529,,0.833241623,0.000794141,10,0.188934374,-6.710104119,0,0.07063378,95.86070418,4,0.762392936,1
18899,,,,0.487702241,0.003292016,3,0.216720121,-12.15593601,0,0.03408666,163.3522759,4,0.562649599,0
18900,261411,,0.434658155,0.934933693,0.001417639,2,0.150677518,-9.861846317,1,0.075560395,163.1647458,4,0.67667745,0
18901,216156,0.054784044,0.079381132,0.956382937,0.000219421,4,0.133592977,-4.345027955,0,0.356491371,174.2496906,4,0.344461856,1
18902,223384,0.95644353,0.437407911,0.725349889,0.00388809,2,0.179262249,-16.18928309,0,0.030528353,102.0361238,4,0.497039312,1
18903,183812,0.041879933,0.657722425,0.925586365,0.001421802,10,0.735477221,-4.489989698,1,0.127199068,94.22180822,3,0.277746652,0
18904,202617,0.014725782,0.196599068,0.864751165,,6,0.079128926,-3.265640644,0,0.076540386,119.2004907,3,0.447030223,0
18905,267053,0.439554262,0.856918823,0.636620107,,4,0.640261282,-5.266430163,0,0.045262193,74.21858803,3,0.656408927,0
18906,184186,0.024849391,0.43639689,0.921404084,0.002123047,0,0.085868697,-8.106781725,0,0.032474326,95.77672475,4,0.54834297,0
18907,182022,0.027649762,,0.841291872,0.002038584,3,,-6.273690864,1,0.039433148,78.60238489,4,0.820364417,1
18908,256213,0.011993797,0.364599039,0.549660932,0.00022544,2,0.644266335,-11.57983667,0,0.036758542,108.5698884,3,0.364555779,1
18909,168796,0.143765603,0.659671419,0.66036779,0.002927638,10,0.152243478,-6.592835004,1,0.094521326,99.12227693,3,0.64984082,0
18910,167857,0.127761325,0.755883241,0.591695262,0.001445219,10,0.188926002,-5.59127446,0,0.079941454,164.5558597,3,0.269642139,0
18911,284933,0.128414396,0.486156287,0.837773695,0.001974477,2,0.205998502,-10.59958917,0,0.220920467,165.9558071,4,0.730828754,0
18912,184770,,0.816723293,0.803241039,0.001047656,7,0.152988692,-11.59101283,0,0.050233801,97.14746204,3,0.272404758,0
18913,182956,0.004876441,0.544479923,0.916353124,0.003282045,9,0.075993498,-5.276709672,0,0.040206475,107.8387143,4,0.672790068,0
18914,185967,0.011776947,0.756037601,,0.00057008,9,0.169610558,-3.940042942,0,0.145857036,72.90191851,4,0.868499817,0
18915,200606,0.782297854,0.801534372,0.569246078,,7,0.114340587,-11.28315182,0,0.061610606,150.6770304,3,0.758773982,0
18916,179153,0.03622665,0.544642654,,0.001257378,0,0.106242797,-5.630687203,1,0.026841181,118.8149284,3,0.816190576,1
18917,212523,0.107763561,0.72545882,0.879051472,0.00038268,8,0.190439952,-5.74728849,0,0.054610311,109.191687,3,0.968961302,1
18918,192792,0.050269909,0.219863791,0.945055006,0.0013936,8,0.15551368,-2.669498892,0,0.058346456,124.2408967,3,0.545014611,0
18919,77783,0.993471724,0.356780375,0.400120143,0.005332993,,0.178227328,-21.12849541,0,0.066273743,87.95281764,3,0.13400423,0
18920,252153,0.47568536,0.27429779,0.726163352,0.003057583,,0.283633522,-7.640650791,0,0.036337247,144.1222621,3,0.498414108,0
18921,219354,0.005161222,0.149631133,0.963077696,0.024126273,8,0.112306526,-3.122146899,1,0.033972265,122.0285328,3,0.291883598,1
18922,,0.695291112,0.583781266,0.769458799,0.003219508,0,0.161747259,,0,0.035897499,95.34467373,3,0.901878787,0
18923,280563,0.124205724,0.404757673,0.859393896,-0.000177958,8,0.233520558,,1,0.043856463,174.9387279,4,0.427460097,0
18924,193524,0.057459633,0.548790128,0.697895469,0.002543677,7,0.089480017,-4.164651167,0,0.045815096,131.7822856,3,0.802136685,1
18925,170246,0.09369313,0.64335559,0.979227979,0.000764362,6,0.1169089,-4.489745029,0,0.186731092,121.3372048,4,0.352752301,0
18926,242996,0.064157058,0.57545704,0.399702811,0.002105922,6,,-9.516049304,0,0.031201028,99.89862069,3,0.332296606,0
18927,233577,,0.82462866,0.489468062,0.003304499,1,0.193894558,-9.843261983,1,0.152611584,125.1978497,3,0.927889644,1
18928,173597,0.571208973,0.742791385,0.86939647,,7,0.100585142,-11.4748202,1,0.049820254,149.8035597,3,0.173523183,0
18929,143548,,0.323000822,0.14936126,,2,0.061092812,-27.76194572,0,0.03654498,84.50980556,3,0.211402909,1
18930,224809,0.046220652,0.74973775,,0.001195102,5,0.104286095,,1,0.030490662,119.9333814,4,0.710198499,0
18931,195897,0.013090971,0.15499943,0.928127314,0.000817845,9,0.235815931,-4.781396091,0,0.039410453,113.3702562,4,0.44244647,0
18932,174266,0.021302685,0.666648139,0.885241339,0.002056954,0,0.087069494,-4.879880128,0,0.037550538,108.512245,4,0.909676745,1
18933,188114,,0.19123245,0.912913007,0.001913438,3,0.192664796,-5.323050428,0,0.086712614,168.0555197,4,0.698734202,1
18934,173023,0.085755395,0.651653306,0.96951703,0.004091985,,0.345516058,,0,0.112616502,125.8502112,4,0.787758986,1
18935,203671,0.061984292,0.75155498,0.693825279,0.00425489,5,0.217904251,-8.676073946,0,0.027334448,117.8573154,3,0.467995567,1
18936,238869,0.073938385,0.776191812,0.587035548,0.002425602,10,0.118297793,-7.266822046,0,0.051797128,162.1733442,3,0.643841638,0
18937,118596,0.889319393,0.311894111,0.293183079,0.003294238,9,0.187161071,-10.43361595,0,0.099530461,152.2127703,4,0.287652882,0
18938,305048,0.318645665,0.45652651,0.714925064,-0.000621567,6,0.251922565,-4.738274509,0,0.035510443,111.3690437,3,0.561298081,0
18939,270489,0.565302049,0.725616199,0.910963566,0.001262515,9,0.177530484,-7.104480522,0,0.291593092,128.7360744,4,0.442589354,0
18940,129032,0.344289336,0.536753811,0.522248271,0.002097857,,0.167892382,-5.424196393,0,0.120063851,107.5925836,3,0.781681802,0
18941,188734,0.156260567,0.812995619,0.834645295,0.003271749,3,0.10237145,-5.522179085,1,0.216261901,123.0823335,4,0.596126668,1
18942,213741,0.172219092,0.748767926,0.789388862,0.000690749,7,0.089437002,-2.509214801,1,0.040070257,129.6118101,3,0.619228075,1
18943,136070,0.279056076,,0.285694458,0.00207356,7,0.119945191,-8.444399545,0,0.06350405,116.8055477,3,0.72728016,0
18944,,0.011560342,,0.46494541,0.000351767,,0.135746234,-3.829819098,1,0.16808731,95.46656983,3,0.267003645,1
18945,153999,0.914120663,0.281399025,0.376424632,0.006688827,2,0.118912347,-15.84287231,1,0.031767204,73.19606845,3,0.429374871,0
18946,161506,0.162814212,0.520124087,,0.004153052,7,0.098345719,-9.860472105,0,0.030480648,116.3727462,4,0.482597278,0
18947,199974,0.168417953,0.584271446,0.795678607,0.002841891,,,-10.91818925,0,0.048839129,91.12275894,4,0.77129547,0
18948,181765,0.04062492,0.233918347,0.806467832,0.00352848,6,0.111103891,-5.933993346,0,0.02592885,137.6092591,4,0.612263293,0
18949,185057,0.130054942,0.69720413,,0.002183804,7,0.110056497,-3.980318092,0,0.035363703,108.942785,3,0.386628683,0
18950,167089,0.005421491,0.280503784,,0.002597298,1,0.20051377,-4.083727565,0,0.063650779,175.1681075,3,0.64573626,0
18951,204994,0.000399142,0.161929129,0.955511951,0.001002698,5,0.208496726,-3.120319066,0,0.043250452,173.5129061,4,0.337515893,0
18952,229191,0.883819479,,,0.001119138,7,0.112665033,-8.227298457,0,0.054153378,124.3961109,3,0.088820389,0
18953,208517,0.016135099,0.628609519,,-0.001650675,9,0.084821282,-4.556270319,0,0.282636077,163.3830569,3,0.65421106,1
18954,244944,0.063977849,0.711197883,0.861227846,0.003449418,2,0.080213013,-3.28677187,0,0.050212131,106.8719359,4,0.85065926,0
18955,,0.244825516,0.748062692,0.984049936,0.001880625,6,0.115003823,-5.656794792,0,0.027388573,116.2085947,3,0.35550072,0
18956,178000,0.028781607,0.730653223,0.972043615,0.001678512,6,,-4.870418618,0,0.103618562,93.35948169,3,0.655817982,0
18957,214844,0.008821781,0.590536297,0.886512625,0.001702438,9,0.293590189,-2.94962172,0,0.10661065,172.9330029,3,0.372005819,0
18958,,0.142735615,0.429809769,0.492633406,0.002240443,7,0.110705211,-7.224388862,1,0.155401774,88.17634494,4,0.617107303,1
18959,177146,0.186265953,0.822658685,0.882609025,0.00125648,10,0.199751277,-9.976133665,0,0.062628059,101.1571322,4,0.506615636,0
18960,238528,0.167614478,0.547121918,0.681307341,0.002598005,2,0.123973837,-12.06599671,0,0.031741147,97.13164581,3,0.928736252,0
18961,247159,0.362685965,0.710433573,0.644462822,0.000186101,6,0.24668033,-7.442465342,0,0.304474707,92.49274256,3,0.973918219,0
18962,213896,,0.40101376,0.35893492,0.004371315,7,0.127845001,,1,0.0315728,93.70198289,3,0.231960488,0
18963,182016,0.016062414,0.559548776,0.896696767,0.001450176,2,0.132327756,-8.975082505,0,0.029702839,131.1141839,4,0.37072867,0
18964,178758,0.970009843,0.351810115,0.412809951,0.005012147,0,0.135134427,-16.61757924,0,0.029920985,125.1235092,3,0.164720771,0
18965,230552,0.017065621,0.406600673,0.554641961,0.159541076,2,0.131907216,-12.25440478,0,0.048665635,82.63420897,2,0.233694535,0
18966,174633,,0.428903393,0.514697425,0.004247327,2,0.140468268,-10.4688905,0,0.046079484,129.1644161,4,0.267380204,0
18967,,0.044260801,0.501491218,0.961230688,0.000930859,5,0.338621823,-2.062048249,0,0.056480727,124.065959,4,0.663035202,0
18968,189851,0.070684992,0.721822378,0.231156748,,10,0.240632244,-11.56618451,0,0.068669319,91.89319363,3,0.620955763,1
18969,182255,0.055322643,0.530030538,0.622065127,,8,0.313431349,-4.447361033,0,0.133983577,96.90400766,3,0.66744493,0
18970,206117,0.409587254,0.301052032,0.744171678,0.002022608,2,0.220471237,-9.870566784,0,0.040685895,76.88094027,3,0.347222017,1
18971,237061,0.541308835,0.585504809,0.380113773,0.002438657,6,0.107149699,,0,0.036766945,97.05065591,3,0.482212572,0
18972,142072,0.138923195,0.628877196,0.785699979,0.004371278,4,0.109540189,-7.64933648,0,0.088687627,109.3515207,4,0.274643332,1
18973,217902,0.06221218,0.490040798,0.927898581,0.001102689,8,0.211923539,-4.68287247,1,0.114854426,126.6769294,4,0.363687739,0
18974,169388,0.048222079,0.655637687,0.984627084,0.003669376,6,,,0,0.175284956,111.9629888,4,0.406756532,1
18975,336107,0.008454069,0.435706647,0.872716516,,1,0.23891878,-4.940691897,0,0.035219169,112.7585378,4,0.263750091,0
18976,189488,,0.549440329,0.453181758,,5,0.105074047,-8.714233483,1,0.031938745,174.205282,3,0.64685407,1
18977,141480,0.236121207,0.848972334,0.465442598,0.002745647,5,0.135653539,-6.780883702,0,0.057571023,79.54970231,4,0.266904445,0
18978,169519,,0.565998397,0.77935121,0.000888319,0,0.109113115,,0,0.026758908,100.4206115,3,0.353915597,1
18979,173123,0.017168103,0.489559329,0.695409537,0.00205681,5,0.12099069,-3.002292246,1,0.06739559,95.69318908,3,0.40709583,1
18980,206662,0.907183577,,0.472075254,0.750890271,2,0.10317357,-13.81269652,0,0.038063506,87.58527045,3,0.136121359,1
